#isin;date;price;priceCurrency;NotationMorningStar;NotationLipperCapitalPreservation;NotationLipperRegularPerformances;NotationLipperAbsolutePerformances;SharpeRatio1;SharpeRatio3;SharpeRatio5;SharpeRatio10
LU0489687243;2015-01-17;981.28;EUR;5;5;4;4;0.98;2.35;NaN;NaN
