#isin;date;price;priceCurrency;NotationMorningStar;NotationLipperCapitalPreservation;NotationLipperRegularPerformances;NotationLipperAbsolutePerformances;SharpeRatio1;SharpeRatio3;SharpeRatio5;SharpeRatio10
FR0010117093;2015-01-17;295.34;EUR;4;5;3;4;1.03;2.14;0.83;0.25
